datetime,author,message,superChat
2025-05-31 18:43:29,𝐅𝐨𝐫𝐳𝐚 𝐁𝐮𝐠̆𝐫𝐚 ,Welcome to Okey - Esnaf Mode On!,
2025-05-31 18:43:35,Sezerck,Abi neden artik oyun canli yayin yapmiyon.,
2025-05-31 18:43:37,Zümrüdüanka,selamlar,
2025-05-31 18:43:40,Hakan Arslan,Baktığın oyunları rafa koyalım bir yandan,
2025-05-31 18:43:51,Kenan Cakmak,Çay 35 lira ondan tasarruf ediyor,
2025-05-31 18:43:53,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:43:56,NuKE,yoruluyorum diyor @Sezerck ,
2025-05-31 18:44:00,Oğuz Kağan Yıldırım,nfs unbound ne kadar ,
2025-05-31 18:44:00,berkan can kara,İkinci el PS5 pro 25.000 TL’ye alınır mı bir aylık yurt dışı cihaz,
2025-05-31 18:44:01,Serdar Ulkeroglu,abi katarda yaşıyorum burada ps5 slim 15000 lira ortalama mantıklı mı buradan almak tr fiyatı bilmiyorum,
2025-05-31 18:44:02,limonn fotoğraf,tanerciğim kira zor çıkar .. İyi niyet gösterme kimseye duygusallığı kaldırmaz :),
2025-05-31 18:44:03,Mehmethan,ah bi de chati okusa,
2025-05-31 18:44:04,efe ışık,bi çay gider abi,
2025-05-31 18:44:08,TODU HAYRANI BERAT,sa abi nasilsin,
2025-05-31 18:44:10,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı ,
2025-05-31 18:44:10,Nomad,Abi milletin çer çöpünü alma artık ,
2025-05-31 18:44:10,Sawjix,:d,
2025-05-31 18:44:10,zafer varhan,abi biliyoruz yorgunuz ama bi ara sushi yayini yaparsan sana da bize de iyi gelir ardindan da bir oyun gecesi super olur hem zayifladinda yemek yemek iyi gelir,
2025-05-31 18:44:11,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alabilirsin,
2025-05-31 18:44:13,LeciraSoftware,abi elimde 1 tane xbox 360 var 2 tane orijinal kol var fiyat ne verirsin?,
2025-05-31 18:44:14,Gurit Naydenov,abi 500 bin aboneye özel ne yapmayi düşünüyorsun ,
2025-05-31 18:44:28,İsmail Belliler,manisa dan selamlar saygılar abim,
2025-05-31 18:44:29,7yildiz,bizde ötv biniyor konsollara,
2025-05-31 18:44:29,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:44:35,Doruk Önet,Kıbrıdan selam abi,
2025-05-31 18:44:35,Emre Ekmekci,Abi biraz ürün satmak lazım sanki,
2025-05-31 18:44:37,Sinan Cebesoy,abli elinde kulaklık varmı ps için,
2025-05-31 18:44:37,emre,abi nintendo oyunlari aliyomusun,
2025-05-31 18:44:39,berkan can kara,İkinci el PS5 pro 25.000 TL’ye alınır mı bir aylık yurt dışı cihaz,
2025-05-31 18:44:41,alkides,kral ps3 minecraft cdsi degerli mi kaca gidiyor piyasada suan?,
2025-05-31 18:44:44,Oğuz Kağan Yıldırım,nfs unbound ne kadar ,
2025-05-31 18:44:44,İsmail Sincar,ps5 alacam ne kadara almalıyım fiyat tahminin,
2025-05-31 18:44:44,Ahmet mustafa Kapsigay,abi ps3 kaça satarım,
2025-05-31 18:44:45,Nomad,Abi milletin çer çöpünü alma artık,
2025-05-31 18:44:46,Ali Yesil,Abi god of war 500 tl sattım bana 400 geliyor kötü fiyata mı sattım ,
2025-05-31 18:44:49,Poyraz efe ALTUN,2015 2016 gibi beylik düzünde ıcbc bankanın arkasında dükkanın varmıyd,
2025-05-31 18:44:49,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı ,
2025-05-31 18:44:49,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:44:49,efe ışık,abi -18 ler için kapıya güvenlik olarka 1 hafta testoyu koysak nasıl olur,
2025-05-31 18:44:52,Hexto,Abi cal of duty cold war var mı,
2025-05-31 18:44:55,Serdar Ulkeroglu,o zaman buradan alayım ps5 slimi :grinning_face: sevgiler abi ,
2025-05-31 18:44:59,Ahmet küçükbağrıacık,ps5 cd limi dijital mi alalım,
2025-05-31 18:45:09,LeciraSoftware,@efe ışık bence olur,
2025-05-31 18:45:11,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:45:16,Ahmet Özdemir,Z raporu yaklaşıyor beğeni arttıralım :grinning_face:,
2025-05-31 18:45:17,𝐅𝐨𝐫𝐳𝐚 𝐁𝐮𝐠̆𝐫𝐚 ,geldi parlak montlu keko,
2025-05-31 18:45:17,AIMBERK,@Doruk Önet neresindesin kıbrısın,
2025-05-31 18:45:21,Sezerck,abi sen black ops 6 oynarken ozliyom:face_with_tears_of_joy::face_with_tears_of_joy:,
2025-05-31 18:45:25,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:45:32,Vedat Senel,elimde ps5 god of war dualsens var alır mısın hocam ?,
2025-05-31 18:45:39,Fatih UZUN,sevenin çok abi..,
2025-05-31 18:45:41,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:45:42,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alırsın,
2025-05-31 18:45:42,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı hangisini alayım bende fat kasa cd li var ne yapmalıyım ,
2025-05-31 18:45:43,Carsen Edwards ,satma,
2025-05-31 18:45:43,Hasan Bozaslan,"Fifa 25, 580 TL Düşmüş Sizce Alınır mı? Online",
2025-05-31 18:45:44,Umut Kurt,abiii ps4 slimçift kol gta 5 pes 21 last of us1 12 k ya gider mi,
2025-05-31 18:45:46,EMİRHAN ÖZOLGUN,Sat ya,
2025-05-31 18:45:47,Gökberk Karapınar,bezle silsene abi şunları ya,
2025-05-31 18:45:50,Hakan Arslan,Koy rafa,
2025-05-31 18:45:53,Mirac kaan Akgün,abi mikrafon dusecek ,
2025-05-31 18:45:54,Nomad,Abi milletin çer çöpünü alma artık,
2025-05-31 18:45:57,Fatih UZUN,sat ama indirim yap abi,
2025-05-31 18:45:58,Mehmethan,hasan al kesinlikle,
2025-05-31 18:46:01,Rincaste,abi 1 tane çiziğe takılma bence ya,
2025-05-31 18:46:01,berkan can kara,İkinci el PS5 pro 25.000 TL’ye alınır mı bir aylık yurt dışı cihaz,
2025-05-31 18:46:02,ALİ ÖZER,Abi 2 tane psp var kırmızı ve pembe ama batarya sorunlu şarjdan çıkınca kapanıyor ne yapabiliriz ,
2025-05-31 18:46:02,leenbeefpatty,abi 5 tane last of us 400erden alirmısın,
2025-05-31 18:46:03,Hasan Gürbüz,Abii iyi yoruldun bugün,
2025-05-31 18:46:04,Oğuz Kağan Yıldırım,abi nfs unbound ne kadar ,
2025-05-31 18:46:05,İsmail Belliler,manisa dan selamlar saygılar abim gta 6 hakkında ki yorumun nedir abi,
2025-05-31 18:46:05,alkides,ps3 minecraft piyasada kaca satılır değerli mi ?,
2025-05-31 18:46:05,Hexto,Abi cal of duty cold war var mı,
2025-05-31 18:46:06,Gurit Naydenov,abi 500 bin aboneye özel ne yapmayi düşünüyorsun :hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,
2025-05-31 18:46:09,Hakan Arslan,@Hasan Bozaslan alınır kaçırma,
2025-05-31 18:46:11,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:46:12,shiynex,ikinci el ps5 min. kaça olur,
2025-05-31 18:46:14,7yildiz,bez bizi bozar yeğen,
2025-05-31 18:46:22,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:46:26,Bursaspor,375 ne abi 400 ver gitsin abi,
2025-05-31 18:46:25,Ahmet Özdemir,çizik cd koleksiyon yap abi sağlam sat :smiling_face_with_sunglasses:,
2025-05-31 18:46:33,CanGunduz,haha,
2025-05-31 18:46:37,Gandalf The White,hangi ay bilmiyor :grinning_face: ,
2025-05-31 18:46:37,Kadir Köse,:face_with_tears_of_joy:,
2025-05-31 18:46:37,Lorex,:rolling_on_the_floor_laughing:,
2025-05-31 18:46:38,alkides,ahahaha ,
2025-05-31 18:46:38,Shirone,alma,
2025-05-31 18:46:39,Hasan Bozaslan,Tamamdır teşekkürler @Mehmethan @Hakan Arslan ,
2025-05-31 18:46:39,Sawjix,:D,
2025-05-31 18:46:39,mert kayılı,:DFSa.çfsa,
2025-05-31 18:46:39,user,hahaahahaha,
2025-05-31 18:46:41,Dokumacı Örümcek,bursaspor,
2025-05-31 18:46:42,Lorex,Hangi ay abi ,
2025-05-31 18:46:43,zafer varhan,hahahaha,
2025-05-31 18:46:43,Ali Efe,Bez önemli değil de o pantolonla silme görüntüsü hiç hoş değil bence ,
2025-05-31 18:46:44,Feanor,puahhahahahaha,
2025-05-31 18:46:44,Kaan Aslım,ahhahhahhah,
2025-05-31 18:46:44,7yildiz,hep makara var ya,
2025-05-31 18:46:45,İrfan Kılıçkeser,:grinning_face:,
2025-05-31 18:46:45,Oğuz Kağan Yıldırım,abi nfs unbound ne kadar,
2025-05-31 18:46:46,Umut Kurt,abiii ps4 slimçift kol gta 5 pes 21 last of us1 12 k ya gider mi,
2025-05-31 18:46:47,Mirac kaan Akgün,abi mikrafon dusuyo ,
2025-05-31 18:46:47,Sezerck,abi black ops oynuyon mi da,
2025-05-31 18:46:47,LeciraSoftware,kesin atıyodu he,
2025-05-31 18:46:47,efe ışık,hangi ay daha onu bilmiyor ahaehdashha,
2025-05-31 18:46:48,murat can tuncer,:grinning_face_with_smiling_eyes:,
2025-05-31 18:46:48,Hexto,Abi cal of duty cold war var mı,
2025-05-31 18:46:49,Mehmet Efe Demircan,abi the last of us part 1 ve 2 sende varmı ve kaça satarsın,
2025-05-31 18:46:50,Derya Karahan,hahahahaha,
2025-05-31 18:46:51,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı hangisini alayım bende fat kasa cd li var ne yapmalıyım ,
2025-05-31 18:46:51,İbrahim,ahahhaah,
2025-05-31 18:46:52,Mehmethan,hahahahhaaaaaaaaaaaaaaaaaa,
2025-05-31 18:46:53,Poyraz Secer,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,
2025-05-31 18:46:53,Cagatay Alpaydın,Heyecan yaptı ya,
2025-05-31 18:46:53,Vedat Senel,elimde ps5 god of war dualsens var alır mısın hocam ?,
2025-05-31 18:46:53,Ahmet Evcen,Hangi aymisss,
2025-05-31 18:46:54,kano,:grinning_face_with_big_eyes:,
2025-05-31 18:46:55,Oyun Evi,asdasdasdasd,
2025-05-31 18:46:56,Serdar Ulkeroglu,birde ps5 slim mi mantıklı ps5 normal mi arkadaşlar ?,
2025-05-31 18:46:58,Hasan Gürbüz,İyiydii,
2025-05-31 18:46:59,Fatih UZUN,yakaladı,
2025-05-31 18:47:00,BKON,Hahahahahaha,
2025-05-31 18:47:04,efe ışık,ahahahahah,
2025-05-31 18:47:07,MUSTAFA ERARSLAN ,benmi hangi ay asdfhgasfs,
2025-05-31 18:47:07,Carsen Edwards ,biride 19 olsun,
2025-05-31 18:47:07,Yusuf Kscr,hangiay :cowboy_hat_face:,
2025-05-31 18:47:09,ofleeee61,hangi ay mi .d,
2025-05-31 18:47:10,Battery Low,utanmasa kimlik soracak,
2025-05-31 18:47:11,alkides,Cocuk 18 olabilmek icin ay hesabı yaptı sanırım ahaha,
2025-05-31 18:47:13,Hakan Arslan,Hangi ayda doğduğunu bilmiyor komedi gibiler,
2025-05-31 18:47:13,FA,herkes 18 delikanlı,
2025-05-31 18:47:15,BurakYigit,:_mükemmel::_mükemmel::_mükemmel::_mükemmel:,
2025-05-31 18:47:16,HanBeyi,15 ayın 45 i abi olurmu,
2025-05-31 18:47:19,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:47:19,Bursaspor,insan bir tane ay bilez mi ya bir tane ay at gitsin,
2025-05-31 18:47:20,leenbeefpatty,5 tane last of us 400erden alırmısın,
2025-05-31 18:47:22,The VorTex,aydan kaçırıyordu kesin,
2025-05-31 18:47:22,Emre Ekmekci,Bi allahın kulu yok 18 den küçük hahaha,
2025-05-31 18:47:24,Cesurrr,oki doki,
2025-05-31 18:47:26,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alırsın,
2025-05-31 18:47:28,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:47:28,BurhanTașçı,ya bu çocuklar neden sana tarkan muamelesi yapıyor,
2025-05-31 18:47:29,EMİRHAN ÖZOLGUN,Donuyor,
2025-05-31 18:47:30,Mirac kaan Akgün,abi mikrafon dusuyo,
2025-05-31 18:47:33,Hasan Gürbüz,Masa içimizi rahatlatıyo abiii,
2025-05-31 18:47:33,zafer varhan,bi ara sushi yayini yaparsan sana da bize de iyi gelir ardindan da bir oyun gecesi super olur hem zayifladinda yemek yemek iyi gelir,
2025-05-31 18:47:34,efe ışık,abi -18 ler için kapıya güvenlik olarka 1 hafta testoyu koysak nasıl olur,
2025-05-31 18:47:34,Sezerck,abi black ops oynuyon mi da,
2025-05-31 18:47:47,Fatih UZUN,onuda sana sorardı :),
2025-05-31 18:47:47,Me,Yayından sonra çok kişi var sanki,
2025-05-31 18:47:49,alkides,ps3 minecraft degerli mi iyi fiyata satılır mı ?,
2025-05-31 18:47:50,Cemo,abi game of throsnun oyunu çıkmış oynarmısın,
2025-05-31 18:47:50,Oğuz Kağan Yıldırım, nfs unbound ne kadar,
2025-05-31 18:47:51,Mehmethan,mis,
2025-05-31 18:47:52,Kaan Aslım,Abi Kanada dan selamlar burada 300 dolar ps 5 pro.,
2025-05-31 18:47:52,YesSure,abi elinde UFC 5 varmı varsa ne kadar,
2025-05-31 18:47:53,leenbeefpatty,5 tane last of us 400erden alırmısın,
2025-05-31 18:47:53,Mustafa Dinç,Çocuk error verdi,
2025-05-31 18:47:54,Mücahit ekim,:_esnafmodon:,
2025-05-31 18:47:55,Locooo,Ps 2 almak istiyorum gta vice city stories bulabilirmiyim orjinal,
2025-05-31 18:47:56,Batuhan Kilic,Abi almanya münih`den selamlar ,
2025-05-31 18:47:57,Serdar Ulkeroglu,birde ps5 slim mi mantıklı ps5 normal mi arkadaşlar ?,
2025-05-31 18:48:01,Bursaspor,abi polis gibi sordun :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,
2025-05-31 18:48:02,TiThanos,"efe seni koyalım kardeşim, vaktin vardır ama su ikramımız yok, 1 hafta kapıda güneş altında bekle, nasıl?",
2025-05-31 18:48:08,Ural Videoları,Nikah toreninde ismini unutan var abi ,
2025-05-31 18:48:11,ALİ ÖZER,Abi 2 tane psp var kırmızı pembe ama şarjdan çıkarınca kapanıyor ne yapabiliriz,
2025-05-31 18:48:13,Funnyanimal,gün vay kim derken onu short yap 10 milyon izlenir,
2025-05-31 18:48:16,ARDA,Z raporu aldımı,
2025-05-31 18:48:17,BurhanTașçı,ya bu çocuklar neden sana tarkan muamelesi yapıyor,
2025-05-31 18:48:17,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:48:18,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alırsın,
2025-05-31 18:48:21,madenci,abi bi koruma koyma zamanı gelmedim,
2025-05-31 18:48:20,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:48:22,Osman Gültekin,abi sadece youtubede mi yayın açıyorsun ,
2025-05-31 18:48:26,Kaan Aslım,Abi Kanada dan selamlar burada 300 dolar ps 5 pro.,
2025-05-31 18:48:27,Umut Kurt,abiii ps4 slimçift kol gta 5 pes 21 last of us1 12 k ya gider mi,
2025-05-31 18:48:28,Oğuz Kağan Yıldırım,abi nfs unbound ne kadar,
2025-05-31 18:48:31,Hasan Gürbüz,Satar satarrr abiii:face_with_tears_of_joy::face_with_tears_of_joy:,
2025-05-31 18:48:34,Vedat Senel,elimde ps5 god of war dualsens var alır mısın hocam ?,
2025-05-31 18:48:37,Serdar Ulkeroglu,birde ps5 slim mi mantıklı ps5 normal mi arkadaşlar ?,
2025-05-31 18:48:37,Eren8191,çizimleri alma artık abi zarara giriyorsun,
2025-05-31 18:48:39,leenbeefpatty,5 tane last of us 400erden alır mısın,
2025-05-31 18:48:41,YesSure,abi UFC 5 varmı varsa ne kadar,
2025-05-31 18:48:44,Rüzgar Kartal,ABİ ELİMDE BİR ADET FC 25 VAR PS5 KAÇA ALIRSIN,
2025-05-31 18:48:47,Hakan Arslan,Kamerayı çevir biraz abi dışarısı gözükmesin,
2025-05-31 18:48:49,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:48:49,Ahmet mustafa Kapsigay,abi ps3 kaça satarım,
2025-05-31 18:48:54,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:48:55,🔥SKY-Net🔥,bütün caddeyi satın aldı galiba Abimiz,
2025-05-31 18:48:58,EMİRHAN ÖZOLGUN,Cihazda cd unuttun,
2025-05-31 18:49:01,ALİ ÖZER,Abi 2 tane psp var kırmızı pembe ama şarjdan çıkarınca kapanıyor ne yapabiliriz,
2025-05-31 18:49:01,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı hangisini alayım bende fat kasa cd li var ne yapmalıyım :bell::bell:,
2025-05-31 18:49:02,Funnyanimal,gün vay kim derken onu short yap 10 milyon izlenir,
2025-05-31 18:49:03,Rüzgar Kartal,ABİ FC25 PS5 KAÇA ALIRSIN ÇİZİKSİZ,
2025-05-31 18:49:06,madenci,abi daha önce hiç çalındımı,
2025-05-31 18:49:07,Osman Gültekin,abi sadece youtubede mi yayın açıyorsun,
2025-05-31 18:49:08,ebter reiz,önemli olan zoru başarmak kral 1 numarasın bu konuda,
2025-05-31 18:49:12,VanessaValo,Abi orta rafta nintendo oyunu var onu yukarı kaldıralım,
2025-05-31 18:49:16,Me,Yayından sonra çok kişi var sanki,
2025-05-31 18:49:17,Serdar Ulkeroglu,birde ps5 slim mi mantıklı ps5 normal mi arkadaşlar ?,
2025-05-31 18:49:18,Batuhan Eker,Babanı arasana,
2025-05-31 18:49:21,caglarbaran,abi hiç hırsızlık oldumu oyunlara karşı,
2025-05-31 18:49:31,sk4znt,neden temiz olarak seçtiklerini üst üste koyup tek seferlik dizmiyorsun? tek tek deniyip koyunca daha fazla yoruluyorsun.,
2025-05-31 18:49:39,Fatih UZUN,cdleride abi kategorileştirsene ps4-5 / xbox / switch v.s.,
2025-05-31 18:49:45,madenci,:statue_of_liberty:,
2025-05-31 18:49:47,neco.099x,abi asya ya noldu,
2025-05-31 18:49:52,ALİ ÖZER,Abi 2 tane psp var kırmızı pembe ama şarjdan çıkarınca kapanıyor ne yapabiliriz,
2025-05-31 18:49:53,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:49:53,liamsi,ne la bu 2007 ler,
2025-05-31 18:49:54,Serdar Ulkeroglu,birde ps5 slim mi mantıklı ps5 normal mi arkadaşlar ?,
2025-05-31 18:49:54,VanessaValo,Abi orta rafta nintendo oyunu var onu yukarı kaldıralım,
2025-05-31 18:49:55,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alırsın,
2025-05-31 18:49:54,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı hangisini alayım bende fat kasa cd li var ne yapmalıyım :1st_place_medal::1st_place_medal: ,
2025-05-31 18:49:57,Hasan Gürbüz,:snowflake::snowflake: iyi yoruldun abii:winking_face::winking_face:,
2025-05-31 18:49:58,Osman Gültekin,abi sadece youtubede mi yayın açıyorsun,
2025-05-31 18:50:00,ClarX1,abi eskiden daha cok oyunun vardi boyle dolu dolu bir ton simdi cok az var ya da bizmi bir kısmını goruyoruz,
2025-05-31 18:50:04,Gurit Naydenov,abi 500 bin aboneye özel ne yapmayi düşünüyorsun :hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,
2025-05-31 18:50:04,TiThanos,aydan kurtarmıyordur muhtemelen :D,
2025-05-31 18:50:17,Legend Texas,ay kurtarmıyor,
2025-05-31 18:50:17,VanessaValo,Miss,
2025-05-31 18:50:15,Arda Derge,ay kurtarmıyo bende 7lıyım kasımda dogdum,
2025-05-31 18:50:17,madenci,@neco.099x maalesef sizlere ömür,
2025-05-31 18:50:28,Mehmethan,kedyy,
2025-05-31 18:50:29,EMİRHAN ÖZOLGUN,Ortama ışık lazım,
2025-05-31 18:50:36,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:50:41,Dorukhan KARGI,Lensin sorunlu,
2025-05-31 18:50:42,cengizhan çelik,2k ver kral yayını,
2025-05-31 18:50:45,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:50:46,Orhan,1080 yetmez o kadar,
2025-05-31 18:50:46,İbrahim,ışıklandırma,
2025-05-31 18:50:47,neco.099x,madenci öyle deme la,
2025-05-31 18:50:48,NuKE,en az 1440p yayın yapman lazım onların görünmesi için,
2025-05-31 18:50:48,Kaan Aslım,en az 2k yayın lazım abi ,
2025-05-31 18:50:50,Mirac kaan Akgün,abi 4k yok niye,
2025-05-31 18:50:54,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alırsın,
2025-05-31 18:50:56,Utku Atasoy,Bitrate abi,
2025-05-31 18:50:56,sk4znt,neden temiz olarak seçtiklerini üst üste koyup tek seferlik dizmiyorsun? tek tek deniyip koyunca daha fazla yoruluyorsun.,
2025-05-31 18:50:56,Osman Gültekin,abi sadece youtubede mi yayın açıyorsun,
2025-05-31 18:50:58,Vedat Senel,elimde ps5 god of war dualsens var alır mısın hocam ?,
2025-05-31 18:50:58,ALİ ÖZER,Abi 2 tane psp var kırmızı pembe ama şarjdan çıkarınca kapanıyor ne yapabiliriz,
2025-05-31 18:50:59,Oğuz Kağan Yıldırım, nfs unbound ne kadar,
2025-05-31 18:51:01,Hakan Arslan,Aydınlatmada lazım,
2025-05-31 18:51:01,TiThanos,abi eski dükkana kedi geliyordu bu dükkana da gelir mi?,
2025-05-31 18:51:02,liamsi,ışıktanda gözükmüyor bazı oyunlar,
2025-05-31 18:51:03,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı hangisini alayım bende fat kasa cd li var ne yapmalıyım :1st_place_medal::1st_place_medal: abi lütfen cevap verir misin :bell:,
2025-05-31 18:51:05,Cenk Muradoğlu,İşıktan bence abi. O taraf aydınlık gözükmüyor,
2025-05-31 18:51:07,EMİRHAN ÖZOLGUN,Işık lazım,
2025-05-31 18:51:08,Kılıç,"solda dışarıdaki ışığı odaklıyor, rafta ışık olsa yeterli kadar oraya odaklar",
2025-05-31 18:51:10,Mücahit ekim,:_esnafmodon:,
2025-05-31 18:51:11,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:51:13,Rincaste,okunmuyor abi,
2025-05-31 18:51:14,Dorukhan KARGI,Dükkana geleyım mı sımdı ?,
2025-05-31 18:51:16,cengizhan çelik,bidaki yayını 2k vermeyi deneyebilirsin kral.,
2025-05-31 18:51:20,NuKE,ışıkla alakası yok uzaktalar,
2025-05-31 18:51:22,Sabri can Güler,1080p kalitede yetmez daha yüksek kamera kalitesi lazım,
2025-05-31 18:51:23,Sam,Çizik oyun alma abi,
2025-05-31 18:51:25,Mirac kaan Akgün,abi sorun 1080p az,
2025-05-31 18:51:25,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
2025-05-31 18:51:28,Utku Atasoy,Bit rate abi yayınla alakalı,
2025-05-31 18:51:30,SADIK ÇETİNKAYA,kafalar videoyu yayınladı senin oraya geldiği video,
2025-05-31 18:51:30,PYYH4,Hahshhshahhahha abi flaş ne alaka,
2025-05-31 18:51:33,MUHAMMED ALİ DAĞCI,selamın aleyküm,
2025-05-31 18:51:34,Kaan Aslım,yok abi 2k lazım onun için,
2025-05-31 18:51:34,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alırsın,
2025-05-31 18:51:35,Emir Ali ,abi ps 5 slim cd li mi dijital mi mantıklı hangisini alayım bende fat kasa cd li var ne yapmalıyım :1st_place_medal::1st_place_medal: abi lütfen cevap verir misin :bell:,
2025-05-31 18:51:40,Osman Gültekin,abi sadece youtubede mi yayın açıyorsun,
2025-05-31 18:51:42,ALİ ÖZER,Abi 2 tane psp var kırmızı pembe ama şarjdan çıkarınca kapanıyor ne yapabiliriz,
2025-05-31 18:51:44,Umut Kurt,abiii ps4 slimçift kol gta 5 pes 21 last of us1 12 k ya gider mi,
2025-05-31 18:51:45,Berkay Aktürk,kalite arttirmalisin,
2025-05-31 18:51:46,Hakan Arslan,Çizik oyun alma artık kontrol ederek al,
2025-05-31 18:51:48,Mert,2k yayın isteriz,
2025-05-31 18:51:52,Emin,abi sana tavsiye tüm çizikleri topla içlerşnede 5 10 tane sağlam oyun at rastgele satışa çıkar mesela 30tl ye rastgele gönder havuz mantığı ,
2025-05-31 18:51:52,Orhan,diyafram,
2025-05-31 18:51:53,cengizhan çelik,Upload kaç reis 2k dene bence güzel olur youtube destekliyor.,
2025-05-31 18:51:53,Sam,Abı çizik oyun almayalım bundan sonra hep zarar,
2025-05-31 18:51:54,Rigby.aep1905,abi sağ alttaki küçük kamerayı rafın sağ üst kısmına koysan bence daha iyi olmazmı?,
2025-05-31 18:51:54,Engin Yazıcıoğlu,ledlerin kmareanın ordaki odağını patlatıyo kameranın demin telefonla tuttuğun gibi oraya doğru spot vermen lazım,
2025-05-31 18:51:56,EMİRHAN ÖZOLGUN,4k,
2025-05-31 18:51:57,Siegmeyer,sen öne geldikçe arkayı çok bozuyor abi,
2025-05-31 18:51:57,ALİ,abi bu tabloların üzerine ışık asıyorlar ya onlardan tepeye koycaksın oyunlar cam gibi durur,
2025-05-31 18:51:57,Mirac kaan Akgün,abi 4k,
2025-05-31 18:51:59,Ahmet Özdemir,4 k izleyebilir ama 1080 mağdurum :smiling_face_with_smiling_eyes:,
2025-05-31 18:51:59,Oğuz Kağan Yıldırım,neden 2k yayın yapılamıyor,
2025-05-31 18:52:00,Ercan Sencan,5.6,
2025-05-31 18:52:05,Enes Üntez,abi fifa 20 var 5 tane onları üst üste koyarmısın,
2025-05-31 18:52:06,Benjamin Linus,":red_circle: Beğeninizi göstermek için bir Like yeter! Küçük bir dokunuş, büyük bir destek! :thumbs_up::video_game:",
2025-05-31 18:52:07,BaranN,rafın en üstünden 2 3 spot lamba mükemmel olur,
2025-05-31 18:52:07,0xEthernity,f = diyafram,
2025-05-31 18:52:11,SADIK ÇETİNKAYA,kafalar videoyu yayınladı senin oraya geldiği video,
2025-05-31 18:52:11,Derya Karahan,Abi Ps3 rdr1 GTA5 ps4 minecraft kaç TL alırsın,
2025-05-31 18:52:12,ferhat yıldırım,kamera ayalarını düzeltirsen odak sorunun dan kaynaklı abicim,
2025-05-31 18:52:13,Efecan Turhan,kardeşim selamlar iyi yayınlar kardeşim ahmet can sevime selam yollar mısın seni çok seviyor,TRY 220.00
2025-05-31 18:52:15,TODU HAYRANI BERAT,abi uncharted 4 var mi kac tl,
