datetime,author,message,superChat
2025-06-04 16:31:18,Eren Yılmaz,hediye abi diyor,
2025-06-04 16:31:18,Enes Argun,UFAKLİK,
2025-06-04 16:31:20,Onur,Abi adamları bekletme Yaw ,
2025-06-04 16:31:23,cagdas,ufaklik kac yasinda (44),
2025-06-04 16:31:25,CODEX,@Mert 300bin olurrr ,
2025-06-04 16:31:28,Ofka_34,Ufaklık demeyin abi adama :D,
2025-06-04 16:31:30,SERC,"O kadar beklediler ki, 60 artık çok az",
2025-06-04 16:31:30,Mustafa Ceviren,şu cocuk gitsin artıkkkk,
2025-06-04 16:31:30,kaan,ufaklıl :D,
2025-06-04 16:31:31,ryurai,ufaklik 53,
2025-06-04 16:31:33,operiya,codex ilan no yu nereye yazcam,
2025-06-04 16:31:40,Enes Sabuncu,beyler ps4 1tb tek kol var kaçtan gider tamir görmemiş,
2025-06-04 16:31:43,Ahmet Koçaslan,var kardeşim fatih,
2025-06-04 16:31:44,Şenol Değirmenci,ps5 Spiderman,
2025-06-04 16:31:47,Erdem Mısırlıoğlu,:D,
2025-06-04 16:31:48,Sefa KAYGISIZ,migros çerez,
2025-06-04 16:31:48,Ryu Walker,bf5 beğenmeyebilir bence,
2025-06-04 16:31:49,Murat,emekçi abime bir güzellik yap abi,
2025-06-04 16:31:52,ryurai,bf1 ver ,
2025-06-04 16:31:55,CODEX,"@operiya , sahibinden",
2025-06-04 16:31:56,Emre Kayra,Abi sıhatlar olsun,
2025-06-04 16:31:57,Đeimos,aha,
2025-06-04 16:31:59,Tarık Emir Gezer,ufaklık {97],
2025-06-04 16:32:00,Benjamin Linus,":red_circle: Ürün paylaşmak isteyenler günde 1 kez ilan verebilir, ancak ilan no, ürün ismi ve fiyat mutlaka yazılmalıdır. İlan no olmadan paylaşımlar kabul edilmez ve silinir. Lütfen kurallara dikkat edelim.",
2025-06-04 16:32:01,Burak,abi bf5 gitmez,
2025-06-04 16:32:01,Wizardex,18 yaşı büyümüş sayanlara selam,
2025-06-04 16:32:01,Alperen,bf1 ver bari,
2025-06-04 16:32:03,p0RTaKaLLiM0NaTa,harbi fazla oyun getiren arkadaşlar 30 dakikadır bekliyor neredeyse hep yeni gelenlerle ilgileniyor. Zaten dediğin fiyatlara onlar vermeyecek gibi,
2025-06-04 16:32:05,Zaferpm ,:D,
2025-06-04 16:32:05,Pqwew,Bf5 önermesen iyidi be abi,
2025-06-04 16:32:05,NightMare,elder scrolls ver abi ,
2025-06-04 16:32:09,meyiL,bf5 yerine forbidden west ver bence,
2025-06-04 16:32:11,NightMare,bf 5 çok eski ya,
2025-06-04 16:32:13,Furkan Türkoğlu,Bu oyun onlinede beleş,
2025-06-04 16:32:15,Murat Yakup Altun,Laptop ilgilenen var mı ?,
2025-06-04 16:32:18,Mert,Codex pahalı fıyat bıraz ,
2025-06-04 16:32:18,Sefa KAYGISIZ,kart nakit okeydir bizim için,
2025-06-04 16:32:18,Efe Mert Öztürk,abi sakali kesmis,
2025-06-04 16:32:19,Fatih,Ahmet Koçaslan hediye eder misin,
2025-06-04 16:32:20,Furkan Karaayvaz,Müşteriye fiyat verirken fiyatı nereden bakıyorsun,
2025-06-04 16:32:28,Eren Yılmaz,abi ps5 için dedi sanki,
2025-06-04 16:32:30,Tarık Emir Gezer,ufaklık {759],
2025-06-04 16:32:30,KabaSakal,@NightMare onlınesı aktıf ama ,
2025-06-04 16:32:31,Moss,şu abilerle ilgilen artık abi anlaşamıcanız belki ağaç oldu adamlar,
2025-06-04 16:32:32,Doğukan Yıldız,nakit alınca mutlu oldu :))))),
2025-06-04 16:32:32,FURKAN YILMAZ,ebay,
2025-06-04 16:32:33,Mustafa,Kaçta kapatacak bugün,
2025-06-04 16:32:35,Ege Erkan,oğuzhan ikiruni132,
2025-06-04 16:32:37,Sefa KAYGISIZ,fiş kesen kaç esnaf kaldı ,
2025-06-04 16:32:38,ryurai,gta 5 alaydı,
2025-06-04 16:32:39,Melih Ozbay,ebay,
2025-06-04 16:32:40,Ali Emre ,assasins creed oyunları iy,
2025-06-04 16:32:42,Sefa KAYGISIZ,helal kral adamsın,
2025-06-04 16:32:47,Kürşat Aşkın,ps5 e fiyat verenler var buradan müşterine ilet istersen ,
2025-06-04 16:32:47,Ege ,6 da kapatcak,
2025-06-04 16:32:49,OG,bf5 çöp,
2025-06-04 16:32:50,Moss,ayıp gerçekten diğerlerine hızlı diyorsun olcak diye ama olmuyor abi ayıp adamlara,
2025-06-04 16:32:51,CODEX,@Mert sıfır ayarında,
2025-06-04 16:32:55,bcnuh,sal bizi ya,
2025-06-04 16:32:56,Burak,abi bf5 koca serinin en kötü oyunu,
2025-06-04 16:32:59,Burak Özdemir,Artık git ya dükkandan,
2025-06-04 16:33:02,Ahmet Koçaslan,satarım kardeşim bedava olmaz,
2025-06-04 16:33:02,Gitar z,adam ağaç oldu,
2025-06-04 16:33:03,muhammed96,kontrol etmedınnnnnn,
2025-06-04 16:33:04,Doğukan Yıldız,KDV sıfırdır kesin :),
2025-06-04 16:33:05,cemil safa köroğlu,bence PS de fps önermemek gerekiyor genelde zor gelebiliyor,
2025-06-04 16:33:05,Sesovlog,artık gitsemi şu arkadaş,
2025-06-04 16:33:06,Bsmergn,Yav çocuk çık yav ,
2025-06-04 16:33:08,Eren gms,çok kuru kalabalık varya,
2025-06-04 16:33:12,samuel jackson,Şu adamlar la ilgilen artık ,
2025-06-04 16:33:14,Tezcan Kaya,İnsanları esir etti,
2025-06-04 16:33:15,yasin inan,la birader uza be,
2025-06-04 16:33:15,BERAT YÜRÜK,ps 3 bende var satarm,
2025-06-04 16:33:15,Burak Eray,dumrnden soru sorma çık git artık ya,
2025-06-04 16:33:15,Pqwew,Soldaki abiler masadaki oyunlar mı var sadece,
2025-06-04 16:33:17,Emir,ŞAPKALI Bİ GİT YA SAL BİZİ,
2025-06-04 16:33:19,Fatih,Ahmet Koçaslan kaç para,
2025-06-04 16:33:20,Kürşat Aşkın,ps2 e fiyat verenler var buradan müşterine ilet istersen,
2025-06-04 16:33:20,ryurai,o kadar kötü değil bf5 kanka hikaye bakımından olabilir ama,
2025-06-04 16:33:20,Tarık Emir Gezer,31,
2025-06-04 16:33:21,Murat Yakup Altun,laptop satın almayı düşünen var mı ?,
2025-06-04 16:33:22,ALİ,bf2042 daha iyi olurdu ya online sayısı az 5in,
2025-06-04 16:33:23,Mert,Sat mana 3bine,
2025-06-04 16:33:24,Enes,adamları bekletme artık,
2025-06-04 16:33:24,Michael Corleone,Hadi diğerleriyle ilginen abi,
2025-06-04 16:33:25,Ryu Walker,bf1 daha çok sarar bf verecekse bence,
2025-06-04 16:33:27,keskin bakış,beklediler,
2025-06-04 16:33:30,Hkn,herkes boş muhabbet peşinde,
2025-06-04 16:33:35,Emrecan Güler,oğlum bak git,
2025-06-04 16:33:35,Şakacışirin ,abi fifa 21 +fifa 19 kaça alırsın,
2025-06-04 16:33:35,ismail gündoğdu (Zannendesu),40 bin tl + 3 güzel oyun önerisi yap Taner abi,
2025-06-04 16:33:39,Eren Yılmaz,adamlar taşınamaz oldu beklemekten,
2025-06-04 16:33:39,Kerastinho,adam ağaç oldu,
2025-06-04 16:33:44,Hasan,oha sakallar cok guzel olmus,
2025-06-04 16:33:45,goodgame4u,bu sapkalı arkadas ps kac satıyor,
2025-06-04 16:33:47,Ege ,taner abi 50 yasindami,
2025-06-04 16:33:54,Murat,abi bir şeyler söyle adamlara ayıp oldu limonata kahve çay ,
2025-06-04 16:33:56,Iris White,adamlar 30 dakikadır bekliyor,
2025-06-04 16:33:57,Çarmendır,adamlar 30 dakikaır bekliyor,
2025-06-04 16:34:02,CODEX,g29 ilanı sahibindende,
2025-06-04 16:34:03,Doğukan Yıldız,komünist dayıya indirim yap ,
2025-06-04 16:34:04,bcnuh,ps4 pro yu alma,
2025-06-04 16:34:05,Fatih,Ahmet Koçaslan kaç para,
2025-06-04 16:34:08,Ali Emre ,40 + 5k dükkan bakiye ,
2025-06-04 16:34:10,SERC,Arkada duran arkadaşlar artık dükkana dahil oldular,
2025-06-04 16:34:10,Tezcan Kaya,30 dk oldu,
2025-06-04 16:34:14,Emre Kayra,Chat hangi ülkeden gelmişler,
2025-06-04 16:34:13,ismail gündoğdu (Zannendesu),40 bin tl + 3 güzel oyun,
2025-06-04 16:34:16,ryurai,abinin oyunları bi görsek,
2025-06-04 16:34:18,Eren Yılmaz,abi oyun başı 1000 çok ,
2025-06-04 16:34:24,TlgyG,50+kaşarlı gözleme,
2025-06-04 16:34:25,Ofka_34,"35 e anlasın abi ,kredi falan çek :D",
2025-06-04 16:34:27,Ümidizıbabo,,TRY 11.00
2025-06-04 16:34:28,Sefa KAYGISIZ,kalbin kocaman reis,
2025-06-04 16:34:32,DarthFourier,oyunları baya sağlam da,
2025-06-04 16:34:36,Mert,Reis al 40a 55e satarsın,
2025-06-04 16:34:37,Ege ,raftaki butun oyunlari alsin,
2025-06-04 16:34:37,Furkan GÜLER,Arşivden çıkart bazılarını,
2025-06-04 16:34:37,fatih,çarşamba pazarında iş başlar al sat esnada destek:grinning_face:,
2025-06-04 16:34:40,Hasan,bf5 i dijitalden 15 tl ye almistim,
2025-06-04 16:34:40,Emre İlhan,küçücük esnaf + yayıncı,
2025-06-04 16:34:41,Melih Ozbay,oo 4 taksit çok iyi,
2025-06-04 16:34:42,dvd kulak,taksit güzel ,
2025-06-04 16:34:43,Erdem Mısırlıoğlu,vaay,
2025-06-04 16:34:44,Ne Var Yani,Aha sakallar gitmiş ,
2025-06-04 16:34:45,Urask7,sa,
2025-06-04 16:34:46,Yasi6n,aklına yattı gibi,
2025-06-04 16:34:46,SERC,"Abi, bütün oyunları görebilir miyiz? Lütfen",
2025-06-04 16:34:46,Rabiz,al,
2025-06-04 16:34:47,p0RTaKaLLiM0NaTa,oha kaçırılmaz,
2025-06-04 16:34:48,Burak D.,oooooo,
2025-06-04 16:34:48,Hkn,bu arkadaşın istediği parayı verecek esnaf yok piyasada,
2025-06-04 16:34:49,Nis2004,çok iyi taksit,
2025-06-04 16:34:50,sone sone,hem yayından hem dükkandan deli gibi kazanıp 40 k bütçe olmaması,
2025-06-04 16:34:52,Bilal,valla (gülerek),
2025-06-04 16:34:52,Ofka_34,Oyyyy iyi teklif geldi helal :red_heart:,
2025-06-04 16:34:53,Şenol Değirmenci,oyunları al abi,
2025-06-04 16:34:54,Mert Tanrıkulu,oha ulan bende alırım o ne öyle :D,
2025-06-04 16:34:55,Melih,bu sefer cuk oturur,
2025-06-04 16:34:56,ryurai,al da oyunları görelim,
2025-06-04 16:35:03,Pqwew,4 taksit kaçmaz gibi ama bilemeyiz,
2025-06-04 16:35:04,Veysel bayezit,uyuz oldum valla adama,
2025-06-04 16:35:04,RAMİN,çok para,
2025-06-04 16:35:04,Nuri Doğan,oyunları görsek,
2025-06-04 16:35:10,Uwut Demirci,burası letgo mu ya 4 taksit ne,
2025-06-04 16:35:15,Ofka_34,Al abi alalalalalala,
2025-06-04 16:35:20,goodgame4u,13k x 4 taksıt olur o zaman,
2025-06-04 16:35:22,Nis2004,al abi,
2025-06-04 16:35:24,Eren Yılmaz,45i 5 e bölelim o vakit,
2025-06-04 16:35:26,FATİHSLTNMHMT,ABİ KESİNLİKLE ALMAM LAO,
2025-06-04 16:35:28,Melih Ozbay,Al kaçmaz,
2025-06-04 16:35:28,Melih,iki taksitle helalleşin,
2025-06-04 16:35:30,Hkn,uwut yapıştır sende 45 k varsa hemen,
2025-06-04 16:35:47,Ahmet Koçaslan,500 olur kardeşim sana,
2025-06-04 16:35:47,Hasan,sa chat,
2025-06-04 16:35:51,Fatih,@Ahmet Koçaslan ,
2025-06-04 16:35:53,ryurai,alırsa bugünlük yayın biter burada,
2025-06-04 16:35:57,Levo Yıldırım,Welcome New Member!,
2025-06-04 16:36:01,Sefa KAYGISIZ,50 bin5 taksit kurtarır,
2025-06-04 16:36:07,Şenol Değirmenci,abi oyunları al,
2025-06-04 16:36:09,Juky's Channel,Çok para Taner bey,
2025-06-04 16:36:09,MISHA tog'o,a,
2025-06-04 16:36:11,cenk ataç,çoğu çizikmi,
2025-06-04 16:36:12,keskin bakış,yayın biter mi :face_with_tears_of_joy:,
2025-06-04 16:36:12,Doğukan Yıldız,koltuk altı felaket,
2025-06-04 16:36:12,Emre İlhan,niye bakmiyo oyunların tamamina,
2025-06-04 16:36:13,Furkan Sarıkaya,40 iyi fazla verilmez cihazla beraber,
2025-06-04 16:36:14,HakaNator,40 bin 2 taksit iyi olur ,
2025-06-04 16:36:16,Turgut Gencturk,50 ye ben alırım hepsini ,
2025-06-04 16:36:18,Gandalf The White,güzel olanları al rdr falan diğerleri kalsın,
2025-06-04 16:36:22,RAMİN,bunlar çok yüksek paraya satmak isteyorlar,
2025-06-04 16:36:26,Okan Özmen,1000 + kolonya halledelim baba,
2025-06-04 16:36:38,Hasan,gandalf bi sen mi uaniksin gardas,
2025-06-04 16:36:38,Ali Emre ,40+5,
2025-06-04 16:36:39,Alperen Aydın,5 k ya hayırlı olsun,
2025-06-04 16:36:39,Melih Ozbay,Al al,
2025-06-04 16:36:40,Sefa KAYGISIZ,30 dk sürdü ticaret,
2025-06-04 16:36:41,Berat Polat,adamlar iyi niyetli oyunlarda muazzam düşünmesi hata bile,
2025-06-04 16:36:42,Hawkyshun | Furkan Erdoğan ,45e chate versinler,
2025-06-04 16:36:45,Sefa KAYGISIZ,pat diye bitmedi :D,
2025-06-04 16:36:46,SERC,45 güzel,
2025-06-04 16:36:49,KENNEDYRİTTO,30 a düşürür,
2025-06-04 16:36:53,Ofka_34,"37 tekte hayırlı olsun ,kurban pazarlığı gibi el sıkışın abi",
2025-06-04 16:36:53,Fatih,@Ahmet Koçaslan 500 çok 250 olsun. store da 63 lira şuanda,
2025-06-04 16:36:56,p0RTaKaLLiM0NaTa,oyunlar çok iyiydi valla dayı kaçmasın,
2025-06-04 16:36:59,hasan özen,konsol oyun good game show ne zaman yayınlancak bilen var mı,
2025-06-04 16:36:59,Kaan Cataldere,Apple x arayan varmı,
2025-06-04 16:37:03,Ahmet Koçaslan,"oyunları göster taner bey,",
2025-06-04 16:37:12,Murat Yakup Altun,Elimde Acer oyuncu laptopu var satın almayı düşünen ya da çevresinde var mı?,
2025-06-04 16:37:13,Pqwew,Bi anda 10 15 k düşürmek zor,
2025-06-04 16:37:28,Halim Kovancı,Kardeşim gördük motorunu gitsene hadi ,
2025-06-04 16:37:29,Wow Now,Sa,
2025-06-04 16:37:40,Ofka_34,20 saniyede ayırdı valla helal,
2025-06-04 16:37:48,ryurai,20 k olur okidoki,
2025-06-04 16:37:51,armut tattoo & piercing,43 e hayırlı olsun ver baba,
2025-06-04 16:37:52,EneS,kaçta anlaştılar?,
2025-06-04 16:37:55,gökhan,omg,
2025-06-04 16:37:56,Bilal Sezgin,50 k rahat var orası,
2025-06-04 16:37:57,Nurullah Aydın,ps5 oyunları ps4 cihazda çalışıyor mu ?,
2025-06-04 16:38:00,Pqwew,Oyunlar fenaymış he aşşağıdada var,
2025-06-04 16:38:04,Gandalf The White,değerlileri al abi gerisini alma ,
2025-06-04 16:38:05,Mehmet Kubiyar Köse,Öff kaç tane,
2025-06-04 16:38:07,gökhan,150 TL veririm,
2025-06-04 16:38:08,monaxia,abooo abo,
2025-06-04 16:38:10,Fatih zorlu,şapkalı bi sg ya,
2025-06-04 16:38:12,BekOnline,maşallah,
2025-06-04 16:38:12,Yakuza_,konsol oyun,
2025-06-04 16:38:16,Melih Ozbay,elden ring degersize gitti,
2025-06-04 16:38:16,Murat Yakup Altun,oha,
2025-06-04 16:38:17,Umut,adam kitaplığı sırtlayıp gelmiş,
2025-06-04 16:38:17,Mustafa ,düşcek,
2025-06-04 16:38:18,furkan öztürk,oy oyy,
2025-06-04 16:38:18,BxUkde,ne oyun var be ,
2025-06-04 16:38:18,Ege ,2.5k anlasalim oki doki,
2025-06-04 16:38:18,Erdal-dvc,aman abi dusurme,
2025-06-04 16:38:19,Lundist,düşmesin aman,
2025-06-04 16:38:19,Burak Bilir,30 bin + bir sonra ki satıştan %10 pay + ulaşılabilir bonuslarla 3 bin :face_with_tears_of_joy:,
2025-06-04 16:38:20,Emre İlhan,yıkılacak sshhshshs,
2025-06-04 16:38:20,BekOnline,dükkandan çok cd var,
2025-06-04 16:38:21,aykut,düşürme aman,
2025-06-04 16:38:21,Ali Efe,Maşallah altta kuyu var full oyun çıkıyor ,
2025-06-04 16:38:22,ryurai,ohaa,
2025-06-04 16:38:22,Ofka_34,Abi dükkan acsaydi bari :D,
2025-06-04 16:38:23,gamsız gam,devrilecek,
2025-06-04 16:38:24,Muzaffer Guclu,elden ring var kesin alacak bı şekilde,
2025-06-04 16:38:24,Furkan Sarıkaya,sol değerli sağ derğersiz,
2025-06-04 16:38:25,Gokturk,adam 60k istemekte haklıymış :grinning_face: ,
2025-06-04 16:38:25,muhammet bozkurt,dayo 4 takside okey de işte,
2025-06-04 16:38:26,Eren11,45 k,
2025-06-04 16:38:26,emre,rafta bu kadar oyin yok ahahah,
2025-06-04 16:38:27,Bilal Sezgin,vay be,
2025-06-04 16:38:29,Necmettinozalp,abi kulakk,
2025-06-04 16:38:30,ryurai,düşürcek bak,
2025-06-04 16:38:31,Holmes,ohaaaaaaaaaaaaaa,
2025-06-04 16:38:32,Eren Yılmaz,eldene ring,
2025-06-04 16:38:35,Bilal Sezgin,50 rahat var hocam,
2025-06-04 16:38:36,GamerROJO,one laaa,
2025-06-04 16:38:37,Samet Öztürk,Playstation küüphanesini getirmiş adam,
2025-06-04 16:38:38,Sinan Aydın,MAŞALLAHH,
2025-06-04 16:38:40,Wek1d,kaç k ya anlaşıyor şuan ? yayına bakmıyordum,
2025-06-04 16:38:41,Hkn,"kimse o paraları etmez demiyor,piyasa zaten sıkıntılı esnaf dediğin adam çoğu zaman parasız kapatıyo onun istediği paraları verecek esnaf yok",
2025-06-04 16:38:41,Batuhan Özbilgin,45 e al,
2025-06-04 16:38:43,Benjamin Linus,":red_circle: Beğeninizi göstermek için bir Like yeter! Küçük bir dokunuş, büyük bir destek! :thumbs_up::video_game:",
2025-06-04 16:38:44,Ali Emre ,sol taraf en az 50e satılır ,
2025-06-04 16:38:44,Melih Ozbay,kacmaz,
2025-06-04 16:38:49,ryurai,kırdı maşallah,
2025-06-04 16:38:51,Wow Now,Adamları bekletme abi dedim diye timeout yedim şaka gibi diğerki hesaptan :frowning_face:,
2025-06-04 16:38:55,Pqwew,Sallanıyor eyvah ,
2025-06-04 16:38:56,RAMİN,en fazla 25 ya 30 bin,
2025-06-04 16:38:59,Yakuza_,10 dolara ne dersin,
2025-06-04 16:39:01,Wild Claw,@Holmes neye sasirdin kral,
2025-06-04 16:39:04,Holmes,yuhh kaç oyun var,
2025-06-04 16:39:04,Mertcan Yaman,heeeeeğğp,
2025-06-04 16:39:06,breL,abi biraz sert oldu,
2025-06-04 16:39:06,Mihcen,dün neden açmamış bisey dedi mi,
2025-06-04 16:39:12,bcnuh,çok iyi oyunlar,
2025-06-04 16:39:13,Nis2004,içinde güzel oyunlarda var,
2025-06-04 16:39:15,Mehmet Kubiyar Köse,Temiz kar bırakır,
2025-06-04 16:39:18,Murat Yakup Altun,Elimde Acer oyuncu laptopu var satın almayı düşünen ya da çevresinde var mı?,
2025-06-04 16:39:18,KENNEDYRİTTO,la al satarsın,
2025-06-04 16:39:20,Baturay Orçun,f1 farcry5 falan iyi aslında,
2025-06-04 16:39:21,Ofka_34,37 anlaşırlar,
2025-06-04 16:39:22,Ali Emre ,değersizleri bile 500-1000 arası satılır adam iyi oyunlar getirmiş ,
2025-06-04 16:39:25,Furkan Sarıkaya,dün etkinlikteydi,
2025-06-04 16:39:26,ryurai,ömürlük oyunlar,
2025-06-04 16:39:27,Ali Efe,Etkinlik varmış dün ondan yoktu,
2025-06-04 16:39:28,Alperen Aydın,1k dolara ne dersin,
2025-06-04 16:39:28,Furkan GÜLER,37.5 iyidir,
2025-06-04 16:39:29,Benjamin Linus,":red_circle: Ürün paylaşmak isteyenler günde 1 kez ilan verebilir, ancak ilan no, ürün ismi ve fiyat mutlaka yazılmalıdır. İlan no olmadan paylaşımlar kabul edilmez ve silinir. Lütfen kurallara dikkat edelim.",
2025-06-04 16:39:30,Turgut Gencturk,50 ye harbi ben alırım :D,
2025-06-04 16:39:32,Nis2004,37,
2025-06-04 16:39:32,Kerem D,oki doki oyun bası 1 dolar ,
2025-06-04 16:39:34,Holmes,@Wild Claw oyunlart sadece 30-35 k yapıyor,
2025-06-04 16:39:34,İsmail Sincar,ps dahil mi,
2025-06-04 16:39:35,OYUN GAMING ,ps4 slim almayı düşünüyorum alim mi sizce,
2025-06-04 16:39:40,SERC,45 cok iyi,
2025-06-04 16:39:44,mert şahinsoy,50 edermiş ,
2025-06-04 16:39:46,ryurai,o ps4 de mi var,
2025-06-04 16:39:47,Pqwew,Mihcen yalan olmasın ama sanırım bi programa gitmiş redbullun düzenlediği program olabilir,
2025-06-04 16:39:47,Berkay Aktürk,abi 35 teklif et,
2025-06-04 16:39:47,Baluk,40k ya lasna bile nakit rahat kar edersin ayırdğın oyunlar çok para,
2025-06-04 16:39:48,Ronny,Makina iyi birlikte 40k da iyi ,
2025-06-04 16:39:51,Vahap,elazığdan slm,
2025-06-04 16:39:52,Bilal Sezgin,50 rahat hocam,
2025-06-04 16:39:56,Ofka_34,37 verecek ;),
2025-06-04 16:39:59,Emir Aras Usta,ben alırım 35 e,
2025-06-04 16:40:01,Cemil Taşkın,Çay söylesene abi adamlara ,
2025-06-04 16:40:06,Ali Emre ,35+5,
2025-06-04 16:40:07,Rabiz,36-37 hakkı,
2025-06-04 16:40:10,armut tattoo & piercing,43 e biterrrrr,
2025-06-04 16:40:11,Erdal-dvc,40rahat eder,
2025-06-04 16:40:12,Unknown,hepsi çok iyi,
2025-06-04 16:40:16,SERC,konsol var daha chat god of war konsolu,
2025-06-04 16:40:16,Nuri Doğan,37,
2025-06-04 16:40:16,breL,37 38 e bitircek izleyin,
2025-06-04 16:40:17,Remil İsgenderli,sakal nerde abi,
2025-06-04 16:40:17,bayro akyz,45 iyi,
2025-06-04 16:40:21,Kürşat Aşkın,tanesi 500 den hesapla ,
2025-06-04 16:40:23,OYUN GAMING ,yemekde söylesin mi djksks,
2025-06-04 16:40:23,Mehmet Kubiyar Köse,45 ,
2025-06-04 16:40:23,Nis2004,37,
2025-06-04 16:40:24,sikaf,40 teklif ediyosa 120k sı var oranın minimum vayyy,
2025-06-04 16:40:25,Ronny,40 A anlaş ,
2025-06-04 16:40:26,SADIK ÇETİNKAYA,15 yeter,
2025-06-04 16:40:27,Melih Ozbay,40 iyi,
2025-06-04 16:40:36,FIRAT KARATAŞ,40 ver,
2025-06-04 16:40:37,Kerem D,40a anlaş,
2025-06-04 16:40:38,Owl,40 + 4 taksit,
2025-06-04 16:40:39,Nis2004,37,
2025-06-04 16:40:39,Mehmetcan,30 iyidir,
2025-06-04 16:40:41,nehir,oyunların hepsi baya iyi oyunlar yalnız,
2025-06-04 16:40:41,Ofka_34,Kurban pazarligi 37 ok,
2025-06-04 16:40:41,Alponzo,38 okey,
2025-06-04 16:40:43,Erman Şengün,45 bile çok iyi,
2025-06-04 16:40:44,TraiL,40 iyi,
2025-06-04 16:40:45,Emin Yavuz,45 ideal bu arada,
2025-06-04 16:40:50,Onur Kaya,37 kastamonu iyidir,
2025-06-04 16:40:51,zafer varhan,abi 30 la kapiyi zorla ,
2025-06-04 16:40:53,Beşiktaş1903,ne alıyor ?,
2025-06-04 16:40:53,ryurai,40 oke ya,
2025-06-04 16:40:57,SERC,45 ideal,
2025-06-04 16:40:57,Umut,40 iyi,
2025-06-04 16:41:00,breL,acayip düştü,
2025-06-04 16:41:04,Melike sağlam,40 oku,
2025-06-04 16:41:04,Ayhan Köse,@sikaf abarttın biraz genelde tam 2 katıda satılıyor yani 80 falan olacak hepsini satınca,
2025-06-04 16:41:04,Ronny,İyi teklif 35 40 iyi,
2025-06-04 16:41:05,Tezcan Kaya,Bak işine ya,
2025-06-04 16:41:05,bayro akyz,40 okey,
2025-06-04 16:41:06,Melih,makine ne ps5 mi var,
2025-06-04 16:41:06,hasan özen,40 bin baya iyi teklif bence,
2025-06-04 16:41:07,Yusuf Özsoy,35bin güzel fiyat ,
2025-06-04 16:41:08,EHSAN abd,40 iyi,
2025-06-04 16:41:08,armut tattoo & piercing,43 çok iyi 2 tarafta üzülmez,
2025-06-04 16:41:10,Avanak Kuzenler G2,müşteriyi iyikazıklıyo,
2025-06-04 16:41:12,Furkan GÜLER,37,
2025-06-04 16:41:13,Mert Çetin,Ah bende olaydı şu oyunlar ,
2025-06-04 16:41:13,nehir,kabul etmicek gibi,
2025-06-04 16:41:16,Hasan,70k ideal,
2025-06-04 16:41:17,mr. seque, 35,
2025-06-04 16:41:17,Berat Polat,40 iyi gerçekten,
2025-06-04 16:41:18,Erdal-dvc,40cok iyi,
2025-06-04 16:41:18,Nuri Doğan,olm masadaki oyun renk değişiyo,
2025-06-04 16:41:18,Kerem D,20 iyi,
2025-06-04 16:41:22,Pqwew,2. El sitesinde 40 tane oyunu aynanda satma şansı var mı soldakilerin,
2025-06-04 16:41:23,Mehmet Kubiyar Köse,40 ver abi 5 de oyun de,
2025-06-04 16:41:23,Yusuf Edits ,41,
2025-06-04 16:41:24,Mert Kırçıl,BOZDU,
2025-06-04 16:41:24,Halim Kovancı,valla 40 direk veririm,
2025-06-04 16:41:25,Furkan Türkoğlu,40 çok,
2025-06-04 16:41:28,sikaf,@Ayhan Köse 1/3 e alıyor genelde,
2025-06-04 16:41:28,SELİM TUTAR,oyunun kutusu ışıklı mi,
2025-06-04 16:41:30,sabotaj2328,50 veririm,
2025-06-04 16:41:30,Alfa Shot,cok cakal bir adam ya 30 a alicak gorursunuz,
2025-06-04 16:41:32,Patletico12 ,42 iyi,
2025-06-04 16:41:32,Serhat Sari,Satmayın az veriyor ,
2025-06-04 16:41:34,breL,40 + 3 güzel oyun okey bence,
2025-06-04 16:41:35,Sedaa ,45e alırım,
2025-06-04 16:41:36,Emir Aras Usta, 48 e alırım ben,
2025-06-04 16:41:40,Melih Ozbay,hdhfh onda bile 45 diyo ya,
2025-06-04 16:41:41,CaNER UYANIK,Welcome to KredidenÇek-Esnaf Mode Of!,
2025-06-04 16:41:43,Burak Ayaz,Agacım adam kafasında kuruyor zaten planını hesabını yapıyor hala çok değil al diyorlar. Taner abi mantıklısını bilir ,
2025-06-04 16:41:43,Ege ,letgodan 70kya satar,
2025-06-04 16:41:44,Mert Çetin,Otun renk dğeişiyor,
2025-06-04 16:41:44,furkan1208,40 k rahat eder bu arada,
2025-06-04 16:41:45,Hakan AYDIN,40 çok iyi fiyat,
2025-06-04 16:41:53,Sizgen Abdullah,0 sack boy kaça alırsın abi,
2025-06-04 16:41:55,RAMİN,en fazla 35 bin,
2025-06-04 16:41:55,chejaleb,1000 tl,
2025-06-04 16:41:55,ryurai,dedim alırsa yayın kapatırdiye,
2025-06-04 16:41:56,furkan1208,2 taksit 40k veya 45 k,
2025-06-04 16:41:57,Bilal Sezgin,40 kabul,
2025-06-04 16:41:57,Fernando Alvaro Paulo William Alvarez,40k 2 taksit yap,
2025-06-04 16:41:59,KENNEDYRİTTO,letgodan sat dayı 71 e,
2025-06-04 16:41:59,Eren Yılmaz,taner abi cihazın içi açılmış senin için sorun değil mi,
2025-06-04 16:41:59,Kerem D,20 ye kapat reis hiç yapmadığın bir şey değil,
2025-06-04 16:42:03,Uv light,fırsatları kaçırabilirsin abi de erkenden almış alıyorsun aslında,
2025-06-04 16:42:05,Unknown,40a alsa 70e bile gider,
2025-06-04 16:42:09,Serkan Güneş,oyunun kabı ışğı yansıtıyo renk degismiyo,
